od,hora_do_dia,dia_da_semana,n_viagens
little italy/nolita-fort greene,0,0,9
little italy/nolita-fort greene,1,0,8
little italy/nolita-fort greene,2,0,4
little italy/nolita-fort greene,3,0,1
little italy/nolita-fort greene,4,0,1
little italy/nolita-fort greene,7,0,1
little italy/nolita-fort greene,10,0,1
little italy/nolita-fort greene,11,0,2
little italy/nolita-fort greene,13,0,2
little italy/nolita-fort greene,14,0,4
little italy/nolita-fort greene,15,0,4
little italy/nolita-fort greene,16,0,4
little italy/nolita-fort greene,17,0,5
little italy/nolita-fort greene,18,0,2
little italy/nolita-fort greene,19,0,4
little italy/nolita-fort greene,20,0,7
little italy/nolita-fort greene,21,0,10
little italy/nolita-fort greene,22,0,20
little italy/nolita-fort greene,23,0,12
little italy/nolita-garment district,0,0,12
little italy/nolita-garment district,1,0,19
little italy/nolita-garment district,2,0,15
little italy/nolita-garment district,3,0,5
little italy/nolita-garment district,4,0,4
little italy/nolita-garment district,6,0,1
little italy/nolita-garment district,7,0,8
little italy/nolita-garment district,8,0,11
little italy/nolita-garment district,9,0,12
little italy/nolita-garment district,10,0,13
little italy/nolita-garment district,11,0,14
little italy/nolita-garment district,12,0,25
little italy/nolita-garment district,13,0,17
little italy/nolita-garment district,14,0,23
little italy/nolita-garment district,15,0,34
little italy/nolita-garment district,16,0,28
little italy/nolita-garment district,17,0,38
little italy/nolita-garment district,18,0,39
little italy/nolita-garment district,19,0,30
little italy/nolita-garment district,20,0,36
little italy/nolita-garment district,21,0,39
little italy/nolita-garment district,22,0,25
little italy/nolita-garment district,23,0,24
little italy/nolita-glendale,19,0,1
little italy/nolita-gowanus,1,0,2
little italy/nolita-gowanus,2,0,2
little italy/nolita-gowanus,3,0,1
little italy/nolita-gowanus,14,0,1
little italy/nolita-gowanus,15,0,1
little italy/nolita-gowanus,17,0,3
little italy/nolita-gowanus,18,0,1
little italy/nolita-gowanus,19,0,1
little italy/nolita-gowanus,21,0,1
little italy/nolita-gowanus,22,0,1
little italy/nolita-gowanus,23,0,1
little italy/nolita-gramercy,0,0,97
little italy/nolita-gramercy,1,0,62
little italy/nolita-gramercy,2,0,51
little italy/nolita-gramercy,3,0,30
little italy/nolita-gramercy,4,0,14
little italy/nolita-gramercy,5,0,3
little italy/nolita-gramercy,6,0,6
little italy/nolita-gramercy,7,0,4
little italy/nolita-gramercy,8,0,19
little italy/nolita-gramercy,9,0,19
little italy/nolita-gramercy,10,0,30
little italy/nolita-gramercy,11,0,45
little italy/nolita-gramercy,12,0,34
little italy/nolita-gramercy,13,0,44
little italy/nolita-gramercy,14,0,55
little italy/nolita-gramercy,15,0,50
little italy/nolita-gramercy,16,0,85
little italy/nolita-gramercy,17,0,92
little italy/nolita-gramercy,18,0,85
little italy/nolita-gramercy,19,0,73
little italy/nolita-gramercy,20,0,108
little italy/nolita-gramercy,21,0,118
little italy/nolita-gramercy,22,0,134
little italy/nolita-gramercy,23,0,137
little italy/nolita-greenpoint,0,0,15
little italy/nolita-greenpoint,1,0,7
little italy/nolita-greenpoint,2,0,5
little italy/nolita-greenpoint,3,0,4
little italy/nolita-greenpoint,4,0,1
little italy/nolita-greenpoint,6,0,2
little italy/nolita-greenpoint,7,0,2
little italy/nolita-greenpoint,8,0,2
little italy/nolita-greenpoint,9,0,1
little italy/nolita-greenpoint,11,0,2
little italy/nolita-greenpoint,12,0,4
little italy/nolita-greenpoint,14,0,4
little italy/nolita-greenpoint,15,0,4
little italy/nolita-greenpoint,16,0,1
little italy/nolita-greenpoint,17,0,9
little italy/nolita-greenpoint,18,0,8
little italy/nolita-greenpoint,19,0,9
little italy/nolita-greenpoint,20,0,12
little italy/nolita-greenpoint,21,0,10
little italy/nolita-greenpoint,22,0,15
little italy/nolita-greenpoint,23,0,18
little italy/nolita-greenwich village north,0,0,56
little italy/nolita-greenwich village north,1,0,34
little italy/nolita-greenwich village north,2,0,32
little italy/nolita-greenwich village north,3,0,12
little italy/nolita-greenwich village north,4,0,12
little italy/nolita-greenwich village north,7,0,10
little italy/nolita-greenwich village north,8,0,13
little italy/nolita-greenwich village north,9,0,21
little italy/nolita-greenwich village north,10,0,18
little italy/nolita-greenwich village north,11,0,25
little italy/nolita-greenwich village north,12,0,40
little italy/nolita-greenwich village north,13,0,44
little italy/nolita-greenwich village north,14,0,49
little italy/nolita-greenwich village north,15,0,59
little italy/nolita-greenwich village north,16,0,84
little italy/nolita-greenwich village north,17,0,76
little italy/nolita-greenwich village north,18,0,91
little italy/nolita-greenwich village north,19,0,83
little italy/nolita-greenwich village north,20,0,95
little italy/nolita-greenwich village north,21,0,69
little italy/nolita-greenwich village north,22,0,82
little italy/nolita-greenwich village north,23,0,75
little italy/nolita-greenwich village south,0,0,49
little italy/nolita-greenwich village south,1,0,25
little italy/nolita-greenwich village south,2,0,20
little italy/nolita-greenwich village south,3,0,17
little italy/nolita-greenwich village south,4,0,5
little italy/nolita-greenwich village south,5,0,1
little italy/nolita-greenwich village south,6,0,4
little italy/nolita-greenwich village south,7,0,4
little italy/nolita-greenwich village south,8,0,5
little italy/nolita-greenwich village south,9,0,12
little italy/nolita-greenwich village south,10,0,11
little italy/nolita-greenwich village south,11,0,19
little italy/nolita-greenwich village south,12,0,27
little italy/nolita-greenwich village south,13,0,30
little italy/nolita-greenwich village south,14,0,23
little italy/nolita-greenwich village south,15,0,37
little italy/nolita-greenwich village south,16,0,29
little italy/nolita-greenwich village south,17,0,62
little italy/nolita-greenwich village south,18,0,73
little italy/nolita-greenwich village south,19,0,78
little italy/nolita-greenwich village south,20,0,69
little italy/nolita-greenwich village south,21,0,57
little italy/nolita-greenwich village south,22,0,77
little italy/nolita-greenwich village south,23,0,75
little italy/nolita-hamilton heights,0,0,3
little italy/nolita-hamilton heights,1,0,4
little italy/nolita-hamilton heights,2,0,3
little italy/nolita-hamilton heights,3,0,4
little italy/nolita-hamilton heights,9,0,1
little italy/nolita-hamilton heights,11,0,2
little italy/nolita-hamilton heights,13,0,1
little italy/nolita-hamilton heights,14,0,1
little italy/nolita-hamilton heights,15,0,1
little italy/nolita-hamilton heights,17,0,1
little italy/nolita-hamilton heights,18,0,4
little italy/nolita-hamilton heights,20,0,2
little italy/nolita-hamilton heights,21,0,4
little italy/nolita-hamilton heights,22,0,7
little italy/nolita-hamilton heights,23,0,5
little italy/nolita-highbridge park,19,0,1
little italy/nolita-highbridge park,22,0,2
little italy/nolita-hudson sq,0,0,30
little italy/nolita-hudson sq,1,0,36
little italy/nolita-hudson sq,2,0,21
little italy/nolita-hudson sq,3,0,15
little italy/nolita-hudson sq,4,0,7
little italy/nolita-hudson sq,5,0,1
little italy/nolita-hudson sq,6,0,2
little italy/nolita-hudson sq,7,0,4
little italy/nolita-hudson sq,8,0,5
little italy/nolita-hudson sq,9,0,11
little italy/nolita-hudson sq,10,0,5
little italy/nolita-hudson sq,11,0,12
little italy/nolita-hudson sq,12,0,14
little italy/nolita-hudson sq,13,0,19
little italy/nolita-hudson sq,14,0,24
little italy/nolita-hudson sq,15,0,17
little italy/nolita-hudson sq,16,0,32
little italy/nolita-hudson sq,17,0,23
little italy/nolita-hudson sq,18,0,25
little italy/nolita-hudson sq,19,0,29
little italy/nolita-hudson sq,20,0,31
little italy/nolita-hudson sq,21,0,41
little italy/nolita-hudson sq,22,0,44
little italy/nolita-hudson sq,23,0,35
little italy/nolita-inwood,0,0,3
little italy/nolita-inwood,1,0,1
little italy/nolita-inwood,15,0,1
little italy/nolita-inwood,19,0,1
little italy/nolita-inwood,21,0,4
little italy/nolita-inwood,22,0,3
little italy/nolita-inwood,23,0,4
little italy/nolita-inwood hill park,11,0,1
little italy/nolita-inwood hill park,14,0,1
little italy/nolita-jackson heights,0,0,1
little italy/nolita-jackson heights,1,0,2
little italy/nolita-jackson heights,3,0,1
little italy/nolita-jackson heights,10,0,1
little italy/nolita-jackson heights,14,0,2
little italy/nolita-jackson heights,16,0,3
little italy/nolita-jackson heights,20,0,6
little italy/nolita-jackson heights,21,0,2
little italy/nolita-jackson heights,22,0,4
little italy/nolita-jackson heights,23,0,1
little italy/nolita-jfk airport,2,0,3
little italy/nolita-jfk airport,3,0,7
little italy/nolita-jfk airport,4,0,15
little italy/nolita-jfk airport,5,0,11
little italy/nolita-jfk airport,6,0,5
little italy/nolita-jfk airport,7,0,14
little italy/nolita-jfk airport,8,0,6
little italy/nolita-jfk airport,9,0,2
little italy/nolita-jfk airport,10,0,3
little italy/nolita-jfk airport,11,0,7
little italy/nolita-jfk airport,12,0,14
little italy/nolita-jfk airport,13,0,13
little italy/nolita-jfk airport,14,0,27
little italy/nolita-jfk airport,15,0,33
little italy/nolita-jfk airport,16,0,15
little italy/nolita-jfk airport,17,0,20
little italy/nolita-jfk airport,18,0,7
little italy/nolita-jfk airport,19,0,7
little italy/nolita-jfk airport,20,0,5
little italy/nolita-jfk airport,21,0,2
little italy/nolita-jfk airport,22,0,2
little italy/nolita-jfk airport,23,0,5
little italy/nolita-kensington,0,0,2
little italy/nolita-kensington,1,0,1
little italy/nolita-kensington,20,0,3
little italy/nolita-kensington,23,0,2
little italy/nolita-kew gardens hills,21,0,1
little italy/nolita-kips bay,0,0,31
little italy/nolita-kips bay,1,0,30
little italy/nolita-kips bay,2,0,27
little italy/nolita-kips bay,3,0,21
little italy/nolita-kips bay,4,0,10
little italy/nolita-kips bay,5,0,2
little italy/nolita-kips bay,6,0,7
little italy/nolita-kips bay,7,0,9
little italy/nolita-kips bay,8,0,10
little italy/nolita-kips bay,9,0,9
little italy/nolita-kips bay,10,0,7
little italy/nolita-kips bay,11,0,8
little italy/nolita-kips bay,12,0,15
little italy/nolita-kips bay,13,0,18
little italy/nolita-kips bay,14,0,18
little italy/nolita-kips bay,15,0,15
little italy/nolita-kips bay,16,0,12
little italy/nolita-kips bay,17,0,15
little italy/nolita-kips bay,18,0,20
little italy/nolita-kips bay,19,0,29
little italy/nolita-kips bay,20,0,27
little italy/nolita-kips bay,21,0,30
little italy/nolita-kips bay,22,0,59
little italy/nolita-kips bay,23,0,68
little italy/nolita-laguardia airport,1,0,2
little italy/nolita-laguardia airport,2,0,1
little italy/nolita-laguardia airport,3,0,4
little italy/nolita-laguardia airport,4,0,6
little italy/nolita-laguardia airport,5,0,5
little italy/nolita-laguardia airport,6,0,2
little italy/nolita-laguardia airport,7,0,6
little italy/nolita-laguardia airport,8,0,7
little italy/nolita-laguardia airport,10,0,8
little italy/nolita-laguardia airport,11,0,10
little italy/nolita-laguardia airport,12,0,8
little italy/nolita-laguardia airport,13,0,11
little italy/nolita-laguardia airport,14,0,9
little italy/nolita-laguardia airport,15,0,10
little italy/nolita-laguardia airport,16,0,8
little italy/nolita-laguardia airport,17,0,6
little italy/nolita-laguardia airport,18,0,4
little italy/nolita-laguardia airport,19,0,2
little italy/nolita-laguardia airport,20,0,2
little italy/nolita-laguardia airport,21,0,2
little italy/nolita-laguardia airport,22,0,4
little italy/nolita-laguardia airport,23,0,2
little italy/nolita-lenox hill east,0,0,18
little italy/nolita-lenox hill east,1,0,10
little italy/nolita-lenox hill east,2,0,4
little italy/nolita-lenox hill east,3,0,4
little italy/nolita-lenox hill east,4,0,2
little italy/nolita-lenox hill east,5,0,1
little italy/nolita-lenox hill east,6,0,3
little italy/nolita-lenox hill east,7,0,4
little italy/nolita-lenox hill east,8,0,10
little italy/nolita-lenox hill east,9,0,2
little italy/nolita-lenox hill east,10,0,10
little italy/nolita-lenox hill east,11,0,12
little italy/nolita-lenox hill east,12,0,17
little italy/nolita-lenox hill east,13,0,15
little italy/nolita-lenox hill east,14,0,19
little italy/nolita-lenox hill east,15,0,18
little italy/nolita-lenox hill east,16,0,16
little italy/nolita-lenox hill east,17,0,24
little italy/nolita-lenox hill east,18,0,24
little italy/nolita-lenox hill east,19,0,17
little italy/nolita-lenox hill east,20,0,23
little italy/nolita-lenox hill east,21,0,20
little italy/nolita-lenox hill east,22,0,25
little italy/nolita-lenox hill east,23,0,25
little italy/nolita-lenox hill west,0,0,28
little italy/nolita-lenox hill west,1,0,22
little italy/nolita-lenox hill west,2,0,9
little italy/nolita-lenox hill west,3,0,10
little italy/nolita-lenox hill west,4,0,1
little italy/nolita-lenox hill west,7,0,1
little italy/nolita-lenox hill west,8,0,3
little italy/nolita-lenox hill west,9,0,3
little italy/nolita-lenox hill west,10,0,2
little italy/nolita-lenox hill west,11,0,12
little italy/nolita-lenox hill west,12,0,13
little italy/nolita-lenox hill west,13,0,11
little italy/nolita-lenox hill west,14,0,16
little italy/nolita-lenox hill west,15,0,23
little italy/nolita-lenox hill west,16,0,31
little italy/nolita-lenox hill west,17,0,20
little italy/nolita-lenox hill west,18,0,29
little italy/nolita-lenox hill west,19,0,32
little italy/nolita-lenox hill west,20,0,50
little italy/nolita-lenox hill west,21,0,56
little italy/nolita-lenox hill west,22,0,47
little italy/nolita-lenox hill west,23,0,47
little italy/nolita-lincoln square east,0,0,17
little italy/nolita-lincoln square east,1,0,17
little italy/nolita-lincoln square east,2,0,10
little italy/nolita-lincoln square east,3,0,8
little italy/nolita-lincoln square east,4,0,5
little italy/nolita-lincoln square east,6,0,1
little italy/nolita-lincoln square east,7,0,1
little italy/nolita-lincoln square east,8,0,6
little italy/nolita-lincoln square east,9,0,4
little italy/nolita-lincoln square east,10,0,2
little italy/nolita-lincoln square east,11,0,13
little italy/nolita-lincoln square east,12,0,17
little italy/nolita-lincoln square east,13,0,17
little italy/nolita-lincoln square east,14,0,15
little italy/nolita-lincoln square east,15,0,8
little italy/nolita-lincoln square east,16,0,19
little italy/nolita-lincoln square east,17,0,28
little italy/nolita-lincoln square east,18,0,31
little italy/nolita-lincoln square east,19,0,22
little italy/nolita-lincoln square east,20,0,29
little italy/nolita-lincoln square east,21,0,24
little italy/nolita-lincoln square east,22,0,34
little italy/nolita-lincoln square east,23,0,33
little italy/nolita-lincoln square west,0,0,15
little italy/nolita-lincoln square west,1,0,10
little italy/nolita-lincoln square west,2,0,10
little italy/nolita-lincoln square west,3,0,8
little italy/nolita-lincoln square west,8,0,2
little italy/nolita-lincoln square west,9,0,2
little italy/nolita-lincoln square west,10,0,1
little italy/nolita-lincoln square west,11,0,4
little italy/nolita-lincoln square west,12,0,9
little italy/nolita-lincoln square west,13,0,8
little italy/nolita-lincoln square west,14,0,9
little italy/nolita-lincoln square west,15,0,5
little italy/nolita-lincoln square west,16,0,9
little italy/nolita-lincoln square west,17,0,12
little italy/nolita-lincoln square west,18,0,9
little italy/nolita-lincoln square west,19,0,11
little italy/nolita-lincoln square west,20,0,15
little italy/nolita-lincoln square west,21,0,18
little italy/nolita-lincoln square west,22,0,23
little italy/nolita-lincoln square west,23,0,19
little italy/nolita-little italy/nolita,0,0,58
little italy/nolita-little italy/nolita,1,0,48
little italy/nolita-little italy/nolita,2,0,48
little italy/nolita-little italy/nolita,3,0,16
little italy/nolita-little italy/nolita,4,0,5
little italy/nolita-little italy/nolita,6,0,4
little italy/nolita-little italy/nolita,7,0,7
little italy/nolita-little italy/nolita,8,0,10
little italy/nolita-little italy/nolita,9,0,9
little italy/nolita-little italy/nolita,10,0,18
little italy/nolita-little italy/nolita,11,0,22
little italy/nolita-little italy/nolita,12,0,27
little italy/nolita-little italy/nolita,13,0,21
little italy/nolita-little italy/nolita,14,0,41
little italy/nolita-little italy/nolita,15,0,31
little italy/nolita-little italy/nolita,16,0,44
little italy/nolita-little italy/nolita,17,0,51
little italy/nolita-little italy/nolita,18,0,50
little italy/nolita-little italy/nolita,19,0,51
little italy/nolita-little italy/nolita,20,0,62
little italy/nolita-little italy/nolita,21,0,68
little italy/nolita-little italy/nolita,22,0,70
little italy/nolita-little italy/nolita,23,0,96
little italy/nolita-long island city/hunters point,0,0,4
little italy/nolita-long island city/hunters point,1,0,3
little italy/nolita-long island city/hunters point,2,0,4
little italy/nolita-long island city/hunters point,3,0,3
little italy/nolita-long island city/hunters point,4,0,2
little italy/nolita-long island city/hunters point,8,0,1
little italy/nolita-long island city/hunters point,12,0,1
little italy/nolita-long island city/hunters point,16,0,1
little italy/nolita-long island city/hunters point,17,0,2
little italy/nolita-long island city/hunters point,18,0,1
little italy/nolita-long island city/hunters point,19,0,4
little italy/nolita-long island city/hunters point,20,0,2
little italy/nolita-long island city/hunters point,21,0,4
little italy/nolita-long island city/hunters point,22,0,5
little italy/nolita-long island city/hunters point,23,0,4
little italy/nolita-long island city/queens plaza,1,0,1
little italy/nolita-long island city/queens plaza,14,0,1
little italy/nolita-long island city/queens plaza,15,0,1
little italy/nolita-lower east side,0,0,111
little italy/nolita-lower east side,1,0,72
little italy/nolita-lower east side,2,0,59
little italy/nolita-lower east side,3,0,23
little italy/nolita-lower east side,4,0,7
little italy/nolita-lower east side,6,0,2
little italy/nolita-lower east side,7,0,4
little italy/nolita-lower east side,8,0,9
little italy/nolita-lower east side,9,0,12
little italy/nolita-lower east side,10,0,16
little italy/nolita-lower east side,11,0,20
little italy/nolita-lower east side,12,0,23
little italy/nolita-lower east side,13,0,41
little italy/nolita-lower east side,14,0,25
little italy/nolita-lower east side,15,0,55
little italy/nolita-lower east side,16,0,60
little italy/nolita-lower east side,17,0,76
little italy/nolita-lower east side,18,0,87
little italy/nolita-lower east side,19,0,103
little italy/nolita-lower east side,20,0,99
little italy/nolita-lower east side,21,0,104
little italy/nolita-lower east side,22,0,131
little italy/nolita-lower east side,23,0,189
little italy/nolita-madison,4,0,1
little italy/nolita-madison,13,0,1
little italy/nolita-manhattan valley,0,0,4
little italy/nolita-manhattan valley,1,0,2
little italy/nolita-manhattan valley,2,0,2
little italy/nolita-manhattan valley,3,0,1
little italy/nolita-manhattan valley,4,0,1
little italy/nolita-manhattan valley,9,0,2
little italy/nolita-manhattan valley,10,0,1
little italy/nolita-manhattan valley,12,0,2
little italy/nolita-manhattan valley,13,0,1
little italy/nolita-manhattan valley,14,0,5
little italy/nolita-manhattan valley,15,0,3
little italy/nolita-manhattan valley,16,0,3
little italy/nolita-manhattan valley,17,0,1
little italy/nolita-manhattan valley,18,0,5
little italy/nolita-manhattan valley,19,0,4
little italy/nolita-manhattan valley,20,0,14
little italy/nolita-manhattan valley,21,0,8
little italy/nolita-manhattan valley,22,0,15
little italy/nolita-manhattan valley,23,0,9
little italy/nolita-manhattanville,0,0,1
little italy/nolita-manhattanville,1,0,4
little italy/nolita-manhattanville,8,0,1
little italy/nolita-manhattanville,13,0,2
little italy/nolita-manhattanville,16,0,1
little italy/nolita-manhattanville,19,0,1
little italy/nolita-manhattanville,22,0,1
little italy/nolita-manhattanville,23,0,1
little italy/nolita-maspeth,0,0,1
little italy/nolita-maspeth,1,0,1
little italy/nolita-maspeth,9,0,1
little italy/nolita-maspeth,13,0,1
little italy/nolita-meatpacking/west village west,0,0,35
little italy/nolita-meatpacking/west village west,1,0,21
little italy/nolita-meatpacking/west village west,2,0,31
little italy/nolita-meatpacking/west village west,3,0,19
little italy/nolita-meatpacking/west village west,4,0,5
little italy/nolita-meatpacking/west village west,5,0,1
little italy/nolita-meatpacking/west village west,7,0,5
little italy/nolita-meatpacking/west village west,8,0,7
little italy/nolita-meatpacking/west village west,9,0,14
little italy/nolita-meatpacking/west village west,10,0,20
little italy/nolita-meatpacking/west village west,11,0,26
little italy/nolita-meatpacking/west village west,12,0,24
little italy/nolita-meatpacking/west village west,13,0,28
little italy/nolita-meatpacking/west village west,14,0,46
little italy/nolita-meatpacking/west village west,15,0,39
little italy/nolita-meatpacking/west village west,16,0,67
little italy/nolita-meatpacking/west village west,17,0,72
little italy/nolita-meatpacking/west village west,18,0,66
little italy/nolita-meatpacking/west village west,19,0,59
little italy/nolita-meatpacking/west village west,20,0,57
little italy/nolita-meatpacking/west village west,21,0,56
little italy/nolita-meatpacking/west village west,22,0,64
little italy/nolita-meatpacking/west village west,23,0,70
little italy/nolita-middle village,1,0,1
little italy/nolita-middle village,4,0,1
little italy/nolita-middle village,12,0,1
little italy/nolita-middle village,22,0,2
little italy/nolita-middle village,23,0,2
little italy/nolita-midtown center,0,0,24
little italy/nolita-midtown center,1,0,17
little italy/nolita-midtown center,2,0,14
little italy/nolita-midtown center,3,0,10
little italy/nolita-midtown center,4,0,6
little italy/nolita-midtown center,5,0,3
little italy/nolita-midtown center,6,0,9
little italy/nolita-midtown center,7,0,19
little italy/nolita-midtown center,8,0,34
little italy/nolita-midtown center,9,0,42
little italy/nolita-midtown center,10,0,24
little italy/nolita-midtown center,11,0,39
little italy/nolita-midtown center,12,0,57
little italy/nolita-midtown center,13,0,47
little italy/nolita-midtown center,14,0,55
little italy/nolita-midtown center,15,0,76
little italy/nolita-midtown center,16,0,77
little italy/nolita-midtown center,17,0,83
little italy/nolita-midtown center,18,0,59
little italy/nolita-midtown center,19,0,65
little italy/nolita-midtown center,20,0,56
little italy/nolita-midtown center,21,0,43
little italy/nolita-midtown center,22,0,33
little italy/nolita-midtown center,23,0,36
little italy/nolita-midtown east,0,0,29
little italy/nolita-midtown east,1,0,18
little italy/nolita-midtown east,2,0,16
little italy/nolita-midtown east,3,0,11
little italy/nolita-midtown east,4,0,3
little italy/nolita-midtown east,5,0,2
little italy/nolita-midtown east,6,0,3
little italy/nolita-midtown east,7,0,8
little italy/nolita-midtown east,8,0,17
little italy/nolita-midtown east,9,0,16
little italy/nolita-midtown east,10,0,16
little italy/nolita-midtown east,11,0,30
little italy/nolita-midtown east,12,0,22
little italy/nolita-midtown east,13,0,37
little italy/nolita-midtown east,14,0,46
little italy/nolita-midtown east,15,0,51
little italy/nolita-midtown east,16,0,41
little italy/nolita-midtown east,17,0,42
little italy/nolita-midtown east,18,0,75
little italy/nolita-midtown east,19,0,36
little italy/nolita-midtown east,20,0,51
little italy/nolita-midtown east,21,0,53
little italy/nolita-midtown east,22,0,45
little italy/nolita-midtown east,23,0,36
little italy/nolita-midtown north,0,0,31
little italy/nolita-midtown north,1,0,17
little italy/nolita-midtown north,2,0,11
little italy/nolita-midtown north,3,0,7
little italy/nolita-midtown north,4,0,5
little italy/nolita-midtown north,5,0,4
little italy/nolita-midtown north,6,0,5
little italy/nolita-midtown north,7,0,5
little italy/nolita-midtown north,8,0,16
little italy/nolita-midtown north,9,0,13
little italy/nolita-midtown north,10,0,22
little italy/nolita-midtown north,11,0,22
little italy/nolita-midtown north,12,0,19
little italy/nolita-midtown north,13,0,38
little italy/nolita-midtown north,14,0,34
little italy/nolita-midtown north,15,0,35
little italy/nolita-midtown north,16,0,41
little italy/nolita-midtown north,17,0,41
little italy/nolita-midtown north,18,0,29
little italy/nolita-midtown north,19,0,46
little italy/nolita-midtown north,20,0,23
little italy/nolita-midtown north,21,0,38
little italy/nolita-midtown north,22,0,49
little italy/nolita-midtown north,23,0,46
little italy/nolita-midtown south,0,0,50
little italy/nolita-midtown south,1,0,44
little italy/nolita-midtown south,2,0,34
little italy/nolita-midtown south,3,0,18
little italy/nolita-midtown south,4,0,8
little italy/nolita-midtown south,5,0,2
little italy/nolita-midtown south,6,0,4
little italy/nolita-midtown south,7,0,5
little italy/nolita-midtown south,8,0,13
little italy/nolita-midtown south,9,0,23
little italy/nolita-midtown south,10,0,23
little italy/nolita-midtown south,11,0,21
little italy/nolita-midtown south,12,0,34
little italy/nolita-midtown south,13,0,57
little italy/nolita-midtown south,14,0,60
little italy/nolita-midtown south,15,0,48
little italy/nolita-midtown south,16,0,51
little italy/nolita-midtown south,17,0,63
little italy/nolita-midtown south,18,0,81
little italy/nolita-midtown south,19,0,83
little italy/nolita-midtown south,20,0,78
little italy/nolita-midtown south,21,0,77
little italy/nolita-midtown south,22,0,98
little italy/nolita-midtown south,23,0,81
little italy/nolita-midwood,18,0,1
little italy/nolita-midwood,20,0,1
little italy/nolita-midwood,22,0,1
little italy/nolita-morningside heights,0,0,5
little italy/nolita-morningside heights,1,0,13
little italy/nolita-morningside heights,2,0,11
little italy/nolita-morningside heights,3,0,8
little italy/nolita-morningside heights,4,0,2
little italy/nolita-morningside heights,7,0,1
little italy/nolita-morningside heights,8,0,2
little italy/nolita-morningside heights,10,0,3
little italy/nolita-morningside heights,11,0,2
little italy/nolita-morningside heights,12,0,3
little italy/nolita-morningside heights,13,0,3
little italy/nolita-morningside heights,14,0,4
little italy/nolita-morningside heights,15,0,2
little italy/nolita-morningside heights,16,0,3
little italy/nolita-morningside heights,17,0,1
little italy/nolita-morningside heights,18,0,3
little italy/nolita-morningside heights,19,0,3
little italy/nolita-morningside heights,20,0,6
little italy/nolita-morningside heights,21,0,11
little italy/nolita-morningside heights,22,0,10
little italy/nolita-morningside heights,23,0,12
little italy/nolita-mott haven/port morris,14,0,1
little italy/nolita-mott haven/port morris,23,0,1
little italy/nolita-murray hill,0,0,74
little italy/nolita-murray hill,1,0,74
little italy/nolita-murray hill,2,0,27
little italy/nolita-murray hill,3,0,20
little italy/nolita-murray hill,4,0,14
little italy/nolita-murray hill,5,0,1
little italy/nolita-murray hill,6,0,5
little italy/nolita-murray hill,7,0,15
little italy/nolita-murray hill,8,0,33
little italy/nolita-murray hill,9,0,26
little italy/nolita-murray hill,10,0,25
little italy/nolita-murray hill,11,0,41
little italy/nolita-murray hill,12,0,43
little italy/nolita-murray hill,13,0,54
little italy/nolita-murray hill,14,0,60
little italy/nolita-murray hill,15,0,66
little italy/nolita-murray hill,16,0,89
little italy/nolita-murray hill,17,0,95
little italy/nolita-murray hill,18,0,104
little italy/nolita-murray hill,19,0,84
little italy/nolita-murray hill,20,0,112
little italy/nolita-murray hill,21,0,107
little italy/nolita-murray hill,22,0,126
little italy/nolita-murray hill,23,0,114
little italy/nolita-new dorp/midland beach,0,0,1
little italy/nolita-new dorp/midland beach,12,0,1
little italy/nolita-newark airport,1,0,1
little italy/nolita-newark airport,3,0,2
little italy/nolita-newark airport,4,0,2
little italy/nolita-newark airport,6,0,1
little italy/nolita-newark airport,7,0,2
little italy/nolita-newark airport,8,0,1
little italy/nolita-newark airport,9,0,2
little italy/nolita-newark airport,10,0,3
little italy/nolita-newark airport,11,0,3
little italy/nolita-newark airport,12,0,10
little italy/nolita-newark airport,13,0,4
little italy/nolita-newark airport,14,0,9
little italy/nolita-newark airport,15,0,3
little italy/nolita-newark airport,16,0,4
little italy/nolita-newark airport,17,0,3
little italy/nolita-newark airport,19,0,3
little italy/nolita-newark airport,20,0,2
little italy/nolita-newark airport,22,0,1
little italy/nolita-newark airport,23,0,1
little italy/nolita-ocean hill,2,0,1
little italy/nolita-ocean hill,15,0,1
little italy/nolita-ocean hill,21,0,2
little italy/nolita-old astoria,0,0,1
little italy/nolita-old astoria,1,0,2
little italy/nolita-old astoria,3,0,3
little italy/nolita-old astoria,4,0,1
little italy/nolita-old astoria,14,0,1
little italy/nolita-old astoria,19,0,1
little italy/nolita-old astoria,22,0,2
little italy/nolita-park slope,0,0,9
little italy/nolita-park slope,1,0,10
little italy/nolita-park slope,2,0,5
little italy/nolita-park slope,3,0,2
little italy/nolita-park slope,7,0,2
little italy/nolita-park slope,10,0,2
little italy/nolita-park slope,11,0,2
little italy/nolita-park slope,12,0,2
little italy/nolita-park slope,13,0,3
little italy/nolita-park slope,14,0,7
little italy/nolita-park slope,15,0,7
little italy/nolita-park slope,16,0,2
little italy/nolita-park slope,17,0,4
little italy/nolita-park slope,18,0,11
little italy/nolita-park slope,19,0,5
little italy/nolita-park slope,20,0,10
little italy/nolita-park slope,21,0,24
little italy/nolita-park slope,22,0,14
little italy/nolita-park slope,23,0,31
little italy/nolita-penn station/madison sq west,0,0,44
little italy/nolita-penn station/madison sq west,1,0,22
little italy/nolita-penn station/madison sq west,2,0,20
little italy/nolita-penn station/madison sq west,3,0,23
little italy/nolita-penn station/madison sq west,4,0,11
little italy/nolita-penn station/madison sq west,5,0,2
little italy/nolita-penn station/madison sq west,6,0,3
little italy/nolita-penn station/madison sq west,7,0,8
