od,hora_do_dia,validacao_pct,sintetico_pct
upper east side north-lincoln square east,5,0.4026845637583893,0.2506265664160401
upper east side north-lincoln square east,6,1.0738255033557047,0.9022556390977444
upper east side north-lincoln square east,7,2.8187919463087248,2.706766917293233
upper east side north-lincoln square east,8,4.832214765100671,4.8120300751879705
upper east side north-lincoln square east,9,5.302013422818792,3.7593984962406015
upper east side north-lincoln square east,10,5.167785234899329,6.165413533834586
upper east side north-lincoln square east,11,6.9127516778523495,5.964912280701754
upper east side north-lincoln square east,12,6.10738255033557,7.368421052631578
upper east side north-lincoln square east,13,5.771812080536913,7.368421052631578
upper east side north-lincoln square east,14,6.845637583892618,9.373433583959901
upper east side north-lincoln square east,15,11.610738255033556,10.827067669172932
upper east side north-lincoln square east,16,9.060402684563758,8.87218045112782
upper east side north-lincoln square east,17,9.463087248322148,9.473684210526317
upper east side north-lincoln square east,18,9.731543624161073,9.824561403508772
upper east side north-lincoln square east,19,5.100671140939597,4.260651629072681
upper east side north-lincoln square east,20,4.899328859060403,3.8095238095238098
upper east side north-lincoln square east,21,3.2214765100671143,1.954887218045113
upper east side north-lincoln square east,22,1.2080536912751678,1.1528822055137844
upper east side north-lincoln square east,23,0.2684563758389262,0.40100250626566414
lenox hill east-upper east side south,0,0.1349527665317139,0.2297794117647059
lenox hill east-upper east side south,1,0.06747638326585695,0.04595588235294117
lenox hill east-upper east side south,2,0.06747638326585695,0.0
lenox hill east-upper east side south,3,0.0,0.13786764705882354
lenox hill east-upper east side south,4,0.06747638326585695,0.04595588235294117
lenox hill east-upper east side south,5,0.0,0.1838235294117647
lenox hill east-upper east side south,6,0.20242914979757085,1.1029411764705883
lenox hill east-upper east side south,7,3.7786774628879893,3.079044117647059
lenox hill east-upper east side south,8,6.882591093117409,5.88235294117647
lenox hill east-upper east side south,9,6.680161943319838,6.341911764705882
lenox hill east-upper east side south,10,6.950067476383266,7.03125
lenox hill east-upper east side south,11,7.489878542510121,8.731617647058822
lenox hill east-upper east side south,12,8.569500674763834,8.915441176470589
lenox hill east-upper east side south,13,6.612685560053981,8.59375
lenox hill east-upper east side south,14,8.16464237516869,7.39889705882353
lenox hill east-upper east side south,15,10.59379217273954,8.455882352941178
lenox hill east-upper east side south,16,8.299595141700406,8.777573529411764
lenox hill east-upper east side south,17,8.029689608636977,8.54779411764706
lenox hill east-upper east side south,18,6.747638326585695,6.387867647058823
lenox hill east-upper east side south,19,4.588394062078273,4.963235294117647
lenox hill east-upper east side south,20,2.564102564102564,1.7922794117647058
lenox hill east-upper east side south,21,1.5519568151147098,1.884191176470588
lenox hill east-upper east side south,22,1.5519568151147098,1.1948529411764706
lenox hill east-upper east side south,23,0.4048582995951417,0.2757352941176471
midtown north-upper east side south,0,0.6811989100817438,0.5807814149947201
midtown north-upper east side south,1,0.3405994550408719,0.10559662090813093
midtown north-upper east side south,2,0.06811989100817438,0.26399155227032733
midtown north-upper east side south,3,0.0,0.05279831045406547
midtown north-upper east side south,4,0.06811989100817438,0.10559662090813093
midtown north-upper east side south,5,0.3405994550408719,0.10559662090813093
midtown north-upper east side south,6,0.8855585831062671,0.15839493136219643
midtown north-upper east side south,7,1.8392370572207086,1.1087645195353748
midtown north-upper east side south,8,2.5204359673024523,2.481520591341077
midtown north-upper east side south,9,2.9291553133514987,4.2766631467793035
midtown north-upper east side south,10,4.564032697547684,4.0126715945089755
midtown north-upper east side south,11,6.743869209809264,5.807814149947202
midtown north-upper east side south,12,8.106267029972752,7.708553326293559
midtown north-upper east side south,13,6.67574931880109,8.025343189017951
midtown north-upper east side south,14,7.901907356948229,8.553326293558607
midtown north-upper east side south,15,8.583106267029974,9.292502639915522
midtown north-upper east side south,16,7.425068119891008,7.391763463569166
midtown north-upper east side south,17,8.174386920980927,8.711721224920803
midtown north-upper east side south,18,8.85558583106267,10.03167898627244
midtown north-upper east side south,19,6.8801089918256135,6.810982048574446
midtown north-upper east side south,20,4.35967302452316,5.12143611404435
midtown north-upper east side south,21,5.040871934604905,3.8542766631467793
midtown north-upper east side south,22,5.177111716621254,3.6430834213305174
midtown north-upper east side south,23,1.8392370572207086,1.7951425554382259
midtown center-lenox hill west,0,0.8202323991797676,1.3043478260869565
midtown center-lenox hill west,1,0.0683526999316473,0.6763285024154589
midtown center-lenox hill west,2,0.1367053998632946,0.6763285024154589
midtown center-lenox hill west,3,0.0683526999316473,0.2898550724637681
midtown center-lenox hill west,4,0.0,0.0
midtown center-lenox hill west,5,0.1367053998632946,0.04830917874396135
midtown center-lenox hill west,6,0.4784688995215311,0.43478260869565216
midtown center-lenox hill west,7,0.8202323991797676,0.7246376811594203
midtown center-lenox hill west,8,1.367053998632946,1.1111111111111112
midtown center-lenox hill west,9,1.9138755980861244,1.6908212560386473
midtown center-lenox hill west,10,2.6657552973342447,2.2222222222222223
midtown center-lenox hill west,11,3.2809295967190706,3.4782608695652173
midtown center-lenox hill west,12,3.6226930963773065,3.719806763285024
midtown center-lenox hill west,13,5.536568694463432,4.63768115942029
midtown center-lenox hill west,14,4.853041695146958,5.797101449275362
midtown center-lenox hill west,15,5.536568694463432,5.845410628019324
midtown center-lenox hill west,16,6.698564593301436,7.101449275362319
midtown center-lenox hill west,17,8.544087491455912,11.014492753623188
midtown center-lenox hill west,18,11.756664388243337,10.869565217391305
midtown center-lenox hill west,19,13.123718386876282,12.415458937198068
midtown center-lenox hill west,20,10.1161995898838,9.178743961352657
midtown center-lenox hill west,21,9.911141490088857,8.88888888888889
midtown center-lenox hill west,22,6.288448393711551,5.458937198067633
midtown center-lenox hill west,23,2.2556390977443606,2.4154589371980677
upper east side north-yorkville east,0,0.27586206896551724,0.6175562417291575
upper east side north-yorkville east,1,0.0,0.7057785619761799
upper east side north-yorkville east,2,0.0,0.17644464049404499
upper east side north-yorkville east,3,0.0,0.044111160123511246
upper east side north-yorkville east,4,0.0,0.044111160123511246
upper east side north-yorkville east,5,0.20689655172413793,0.17644464049404499
upper east side north-yorkville east,6,0.13793103448275862,0.4852227613586237
upper east side north-yorkville east,7,4.413793103448276,2.867225408028231
upper east side north-yorkville east,8,4.482758620689655,3.7494486104984563
upper east side north-yorkville east,9,3.517241379310345,3.2201146890163215
upper east side north-yorkville east,10,4.8965517241379315,4.455227172474636
upper east side north-yorkville east,11,4.206896551724138,4.102337891486546
upper east side north-yorkville east,12,4.551724137931035,6.131451257168063
upper east side north-yorkville east,13,6.758620689655172,7.366563740626378
upper east side north-yorkville east,14,7.1724137931034475,8.601676224084693
upper east side north-yorkville east,15,13.241379310344827,10.101455668284077
upper east side north-yorkville east,16,9.724137931034482,9.704455227172474
upper east side north-yorkville east,17,10.551724137931034,9.483899426554919
upper east side north-yorkville east,18,7.03448275862069,8.292898103220114
upper east side north-yorkville east,19,6.551724137931035,6.9254521393912665
upper east side north-yorkville east,20,6.206896551724138,5.99911777679753
upper east side north-yorkville east,21,3.793103448275862,4.014115571239524
upper east side north-yorkville east,22,1.862068965517241,1.7203352448169384
upper east side north-yorkville east,23,0.41379310344827586,1.0145566828407588
lincoln square east-upper west side north,0,0.7665505226480837,2.2504537205081667
lincoln square east-upper west side north,1,0.20905923344947736,0.7985480943738656
lincoln square east-upper west side north,2,0.0,0.5081669691470054
lincoln square east-upper west side north,3,0.06968641114982578,0.10889292196007261
lincoln square east-upper west side north,4,0.0,0.10889292196007261
lincoln square east-upper west side north,5,0.0,0.10889292196007261
lincoln square east-upper west side north,6,0.2787456445993031,0.21778584392014522
lincoln square east-upper west side north,7,2.857142857142857,1.2704174228675136
lincoln square east-upper west side north,8,3.484320557491289,2.1778584392014517
lincoln square east-upper west side north,9,2.996515679442509,2.79491833030853
lincoln square east-upper west side north,10,3.1358885017421603,2.540834845735027
lincoln square east-upper west side north,11,2.996515679442509,2.79491833030853
lincoln square east-upper west side north,12,4.181184668989547,3.9927404718693285
lincoln square east-upper west side north,13,3.97212543554007,4.137931034482759
lincoln square east-upper west side north,14,5.644599303135889,5.44464609800363
lincoln square east-upper west side north,15,7.247386759581882,5.2994555353902
lincoln square east-upper west side north,16,6.829268292682928,6.787658802177858
lincoln square east-upper west side north,17,9.40766550522648,8.058076225045372
lincoln square east-upper west side north,18,7.7351916376306615,9.836660617059891
lincoln square east-upper west side north,19,6.550522648083623,6.715063520871143
lincoln square east-upper west side north,20,8.780487804878048,8.711433756805807
lincoln square east-upper west side north,21,11.010452961672474,10.054446460980037
lincoln square east-upper west side north,22,8.432055749128919,9.945553539019963
lincoln square east-upper west side north,23,3.414634146341464,5.335753176043557
jfk airport-jfk airport,0,4.120111731843576,3.02727877578177
jfk airport-jfk airport,1,1.9553072625698324,1.2974051896207583
jfk airport-jfk airport,2,0.6284916201117319,0.83166999334664
jfk airport-jfk airport,3,0.5586592178770949,0.7984031936127743
jfk airport-jfk airport,4,0.8379888268156425,1.3639387890884898
jfk airport-jfk airport,5,2.583798882681564,2.4950099800399204
jfk airport-jfk airport,6,2.653631284916201,3.2268795741849634
jfk airport-jfk airport,7,2.7234636871508378,3.260146373918829
jfk airport-jfk airport,8,1.9553072625698324,1.8296739853626083
jfk airport-jfk airport,9,2.7234636871508378,3.02727877578177
jfk airport-jfk airport,10,4.259776536312849,3.9254823685961413
jfk airport-jfk airport,11,3.072625698324022,3.6593479707252166
jfk airport-jfk airport,12,3.840782122905028,4.8569527611443775
jfk airport-jfk airport,13,4.050279329608938,5.921490352628077
jfk airport-jfk airport,14,6.773743016759777,8.050565535595476
jfk airport-jfk airport,15,7.472067039106145,8.582834331337326
jfk airport-jfk airport,16,8.379888268156424,9.148369926813041
jfk airport-jfk airport,17,6.075418994413408,5.82168995342648
jfk airport-jfk airport,18,6.773743016759777,5.755156353958749
jfk airport-jfk airport,19,7.0530726256983245,6.187624750499002
jfk airport-jfk airport,20,5.377094972067039,4.524284763805722
jfk airport-jfk airport,21,6.424581005586592,3.9587491683300065
jfk airport-jfk airport,22,4.888268156424581,3.825681969394544
jfk airport-jfk airport,23,4.818435754189944,4.624085163007319
laguardia airport-times sq/theatre district,0,0.42075736325385693,2.1455223880597014
laguardia airport-times sq/theatre district,1,0.07012622720897616,0.23320895522388058
laguardia airport-times sq/theatre district,2,0.1402524544179523,0.18656716417910446
laguardia airport-times sq/theatre district,3,0.0,0.046641791044776115
laguardia airport-times sq/theatre district,4,0.0,0.046641791044776115
laguardia airport-times sq/theatre district,5,0.0,0.13992537313432835
laguardia airport-times sq/theatre district,6,0.07012622720897616,0.23320895522388058
laguardia airport-times sq/theatre district,7,1.8232819074333801,2.1455223880597014
laguardia airport-times sq/theatre district,8,3.0855539971949506,4.384328358208956
laguardia airport-times sq/theatre district,9,6.38148667601683,6.389925373134328
laguardia airport-times sq/theatre district,10,8.134642356241233,8.488805970149253
laguardia airport-times sq/theatre district,11,7.152875175315568,6.343283582089552
laguardia airport-times sq/theatre district,12,7.643758765778401,8.442164179104477
laguardia airport-times sq/theatre district,13,7.643758765778401,6.669776119402986
laguardia airport-times sq/theatre district,14,10.168302945301543,8.861940298507463
laguardia airport-times sq/theatre district,15,6.872370266479663,6.389925373134328
laguardia airport-times sq/theatre district,16,7.994389901823282,7.416044776119403
laguardia airport-times sq/theatre district,17,6.661991584852735,5.317164179104478
laguardia airport-times sq/theatre district,18,5.539971949509116,7.1361940298507465
laguardia airport-times sq/theatre district,19,5.189340813464235,6.110074626865672
laguardia airport-times sq/theatre district,20,5.259467040673211,2.9384328358208958
laguardia airport-times sq/theatre district,21,3.2959326788218792,3.451492537313433
laguardia airport-times sq/theatre district,22,3.3660589060308554,3.871268656716418
laguardia airport-times sq/theatre district,23,3.0855539971949506,2.6119402985074625
midtown center-murray hill,0,0.631578947368421,1.2304250559284116
midtown center-murray hill,1,0.2807017543859649,0.5592841163310962
midtown center-murray hill,2,0.0,0.6152125279642058
midtown center-murray hill,3,0.0,0.2796420581655481
midtown center-murray hill,4,0.0,0.11185682326621924
midtown center-murray hill,5,0.0,0.11185682326621924
midtown center-murray hill,6,0.14035087719298245,0.22371364653243847
midtown center-murray hill,7,0.7719298245614036,1.006711409395973
midtown center-murray hill,8,2.175438596491228,1.5100671140939599
midtown center-murray hill,9,2.8771929824561404,2.5727069351230423
midtown center-murray hill,10,4.0701754385964914,4.697986577181208
midtown center-murray hill,11,4.350877192982456,5.1454138702460845
midtown center-murray hill,12,6.245614035087719,5.760626398210291
midtown center-murray hill,13,5.543859649122807,7.4944071588366885
midtown center-murray hill,14,8.280701754385964,7.38255033557047
midtown center-murray hill,15,7.6491228070175445,6.599552572706935
midtown center-murray hill,16,7.228070175438596,7.662192393736018
midtown center-murray hill,17,9.75438596491228,9.340044742729306
midtown center-murray hill,18,9.543859649122806,8.612975391498882
midtown center-murray hill,19,7.859649122807018,8.83668903803132
midtown center-murray hill,20,8.140350877192983,7.774049217002236
midtown center-murray hill,21,7.578947368421053,5.87248322147651
midtown center-murray hill,22,5.614035087719298,4.3624161073825505
midtown center-murray hill,23,1.263157894736842,2.237136465324385
midtown north-midtown center,0,0.4989308624376337,0.6386375731772219
midtown north-midtown center,1,0.07127583749109052,0.4789781798829164
midtown north-midtown center,2,0.0,0.4789781798829164
midtown north-midtown center,3,0.0,0.37253858435337944
midtown north-midtown center,4,0.0,0.2660989888238425
midtown north-midtown center,5,0.07127583749109052,0.15965939329430548
midtown north-midtown center,6,0.8553100498930863,0.6918573709419904
midtown north-midtown center,7,3.2074126870990733,2.394890899414582
midtown north-midtown center,8,4.13399857448325,4.630122405534859
midtown north-midtown center,9,6.2009978617248755,5.375199574241618
midtown north-midtown center,10,5.844618674269423,5.534858967535923
midtown north-midtown center,11,7.911617961511047,8.08940926024481
midtown north-midtown center,12,7.911617961511047,6.279936136242682
midtown north-midtown center,13,8.05416963649323,7.450771687067589
midtown north-midtown center,14,7.270135424091233,7.982969664715274
midtown north-midtown center,15,5.987170349251604,8.51516764236296
midtown north-midtown center,16,7.840342124019957,8.83448642895157
midtown north-midtown center,17,7.412687099073414,8.728046833422033
midtown north-midtown center,18,8.481824661439772,6.439595529536987
midtown north-midtown center,19,4.704205274411975,5.055880787653007
midtown north-midtown center,20,4.989308624376337,3.565726450239489
midtown north-midtown center,21,3.9914468995010695,3.8850452368281005
midtown north-midtown center,22,2.209550962223806,2.2352315061202765
midtown north-midtown center,23,2.3521026372059874,1.9159127195316656
penn station/madison sq west-union sq,0,1.4357501794687724,0.6742738589211619
penn station/madison sq west-union sq,1,0.14357501794687724,1.2448132780082988
penn station/madison sq west-union sq,2,0.0,0.5705394190871369
penn station/madison sq west-union sq,3,0.07178750897343862,0.7261410788381742
penn station/madison sq west-union sq,4,0.14357501794687724,0.2074688796680498
penn station/madison sq west-union sq,5,2.2254127781765973,1.3485477178423237
penn station/madison sq west-union sq,6,5.527638190954774,5.653526970954357
penn station/madison sq west-union sq,7,8.758076094759511,8.03941908713693
penn station/madison sq west-union sq,8,15.577889447236181,11.981327800829876
penn station/madison sq west-union sq,9,17.15721464465183,13.485477178423237
penn station/madison sq west-union sq,10,8.758076094759511,7.62448132780083
penn station/madison sq west-union sq,11,7.178750897343862,6.172199170124482
penn station/madison sq west-union sq,12,5.025125628140704,5.4979253112033195
penn station/madison sq west-union sq,13,2.7279253409906676,4.875518672199171
penn station/madison sq west-union sq,14,2.4407753050969134,3.630705394190872
penn station/madison sq west-union sq,15,2.8715003589375447,2.8008298755186725
penn station/madison sq west-union sq,16,3.230437903804738,3.163900414937759
penn station/madison sq west-union sq,17,4.450825556353195,4.668049792531121
penn station/madison sq west-union sq,18,3.6611629576453697,4.927385892116183
penn station/madison sq west-union sq,19,2.297200287150036,3.8381742738589213
penn station/madison sq west-union sq,20,1.7946877243359656,2.3340248962655603
penn station/madison sq west-union sq,21,1.6511127063890882,2.4377593360995853
penn station/madison sq west-union sq,22,1.4357501794687724,2.8526970954356847
penn station/madison sq west-union sq,23,1.4357501794687724,1.2448132780082988
upper west side north-upper east side north,0,0.22026431718061676,0.7835455435847208
upper west side north-upper east side north,1,0.07342143906020558,0.6366307541625857
upper west side north-upper east side north,2,0.0,0.2938295788442703
upper west side north-upper east side north,3,0.0,0.0
upper west side north-upper east side north,4,0.0,0.0979431929480901
upper west side north-upper east side north,5,0.0,0.4407443682664055
upper west side north-upper east side north,6,1.1747430249632893,1.811949069539667
upper west side north-upper east side north,7,4.6255506607929515,4.06464250734574
upper west side north-upper east side north,8,8.516886930983848,6.464250734573946
upper west side north-upper east side north,9,7.562408223201175,6.8560235063663075
upper west side north-upper east side north,10,6.828193832599119,7.1988246816846235
upper west side north-upper east side north,11,6.534508076358296,6.709108716944172
upper west side north-upper east side north,12,6.31424375917768,7.394711067580803
upper west side north-upper east side north,13,5.947136563876652,6.660137120470128
upper west side north-upper east side north,14,6.534508076358296,7.737512242899118
upper west side north-upper east side north,15,11.380323054331864,8.81488736532811
upper west side north-upper east side north,16,6.975036710719531,7.443682664054848
upper west side north-upper east side north,17,6.828193832599119,7.737512242899118
upper west side north-upper east side north,18,7.121879588839941,6.8560235063663075
upper west side north-upper east side north,19,4.47870778267254,4.505386875612145
upper west side north-upper east side north,20,3.5976505139500734,3.0362389813907935
upper west side north-upper east side north,21,3.0837004405286343,2.4485798237022527
upper west side north-upper east side north,22,1.6152716593245229,1.4691478942213516
upper west side north-upper east side north,23,0.5873715124816447,0.5386875612144956
upper east side south-yorkville west,0,0.4454342984409799,1.2345679012345678
upper east side south-yorkville west,1,0.22271714922048996,1.1358024691358024
upper east side south-yorkville west,2,0.07423904974016332,0.4444444444444444
upper east side south-yorkville west,3,0.07423904974016332,0.09876543209876544
upper east side south-yorkville west,4,0.07423904974016332,0.09876543209876544
upper east side south-yorkville west,5,0.14847809948032664,0.19753086419753088
upper east side south-yorkville west,6,0.14847809948032664,0.5432098765432098
upper east side south-yorkville west,7,2.1529324424647367,1.925925925925926
upper east side south-yorkville west,8,2.8210838901262063,2.3703703703703702
upper east side south-yorkville west,9,2.8210838901262063,3.5555555555555554
upper east side south-yorkville west,10,3.5634743875278394,3.7037037037037033
upper east side south-yorkville west,11,5.0482553823311065,5.432098765432099
upper east side south-yorkville west,12,6.310319227913882,6.864197530864198
upper east side south-yorkville west,13,6.6815144766147,5.8765432098765435
upper east side south-yorkville west,14,7.720861172976985,7.012345679012346
upper east side south-yorkville west,15,7.423904974016332,7.4074074074074066
upper east side south-yorkville west,16,6.384558277654046,7.901234567901234
upper east side south-yorkville west,17,8.092056421677803,8.395061728395062
upper east side south-yorkville west,18,11.432813659985152,9.283950617283951
upper east side south-yorkville west,19,10.46770601336303,6.814814814814815
upper east side south-yorkville west,20,6.6815144766147,6.91358024691358
upper east side south-yorkville west,21,6.087602078693393,6.37037037037037
upper east side south-yorkville west,22,3.192279138827023,4.345679012345679
upper east side south-yorkville west,23,1.9302152932442462,2.074074074074074
upper east side north-yorkville west,0,0.29784065524944153,0.7009345794392523
upper east side north-yorkville west,1,0.22338049143708116,0.6074766355140186
upper east side north-yorkville west,2,0.07446016381236038,0.1869158878504673
upper east side north-yorkville west,3,0.07446016381236038,0.14018691588785046
upper east side north-yorkville west,4,0.07446016381236038,0.1869158878504673
upper east side north-yorkville west,5,0.4467609828741623,0.23364485981308408
upper east side north-yorkville west,6,1.1913626209977661,0.5140186915887851
upper east side north-yorkville west,7,2.5316455696202533,2.2429906542056073
upper east side north-yorkville west,8,3.7230081906180192,3.8317757009345796
upper east side north-yorkville west,9,3.87192851824274,4.392523364485982
upper east side north-yorkville west,10,4.393149664929263,5.700934579439252
upper east side north-yorkville west,11,6.403574087862992,6.4485981308411215
upper east side north-yorkville west,12,6.254653760238273,6.635514018691589
upper east side north-yorkville west,13,6.775874906924795,6.261682242990655
upper east side north-yorkville west,14,7.59493670886076,8.457943925233645
upper east side north-yorkville west,15,11.39240506329114,10.327102803738319
upper east side north-yorkville west,16,7.371556217423679,9.813084112149532
upper east side north-yorkville west,17,10.052122114668652,9.485981308411215
upper east side north-yorkville west,18,10.424422933730455,8.598130841121495
upper east side north-yorkville west,19,6.626954579300075,4.626168224299065
upper east side north-yorkville west,20,4.690990320178704,5.280373831775701
upper east side north-yorkville west,21,2.4571854058078926,3.177570093457944
upper east side north-yorkville west,22,1.5636634400595681,1.4485981308411215
upper east side north-yorkville west,23,1.4892032762472078,0.7009345794392523
midtown east-lenox hill west,0,0.37821482602118006,0.9547738693467337
midtown east-lenox hill west,1,0.45385779122541603,0.4522613065326633
midtown east-lenox hill west,2,0.07564296520423601,0.4020100502512563
midtown east-lenox hill west,3,0.07564296520423601,0.20100502512562815
midtown east-lenox hill west,4,0.07564296520423601,0.0
midtown east-lenox hill west,5,0.680786686838124,0.6532663316582915
midtown east-lenox hill west,6,2.4205748865355523,1.256281407035176
midtown east-lenox hill west,7,2.1936459909228443,1.4572864321608041
midtown east-lenox hill west,8,3.1013615733736764,3.1155778894472363
midtown east-lenox hill west,9,2.8744326777609683,3.2663316582914574
midtown east-lenox hill west,10,3.0257186081694405,3.869346733668342
midtown east-lenox hill west,11,3.7065052950075645,4.673366834170854
midtown east-lenox hill west,12,4.53857791225416,4.522613065326634
midtown east-lenox hill west,13,4.084720121028744,5.778894472361809
midtown east-lenox hill west,14,5.219364599092285,5.728643216080402
midtown east-lenox hill west,15,5.29500756429652,5.427135678391959
midtown east-lenox hill west,16,4.992435703479576,7.487437185929648
midtown east-lenox hill west,17,10.06051437216339,10.703517587939698
midtown east-lenox hill west,18,13.086232980332829,12.160804020100501
midtown east-lenox hill west,19,9.833585476550681,8.442211055276381
midtown east-lenox hill west,20,8.850226928895614,8.090452261306533
midtown east-lenox hill west,21,7.413010590015129,5.276381909547738
midtown east-lenox hill west,22,5.143721633888049,3.819095477386935
midtown east-lenox hill west,23,2.4205748865355523,2.261306532663317
penn station/madison sq west-murray hill,0,2.577710386656558,1.184730144800351
penn station/madison sq west-murray hill,1,0.3032600454890068,1.228609039052216
penn station/madison sq west-murray hill,2,0.1516300227445034,0.35103115401491886
penn station/madison sq west-murray hill,3,0.0,0.39491004826678366
penn station/madison sq west-murray hill,4,0.22744503411675512,0.35103115401491886
penn station/madison sq west-murray hill,5,1.6679302501895377,2.1939447125932423
penn station/madison sq west-murray hill,6,3.4874905231235784,3.9929793769197017
penn station/madison sq west-murray hill,7,7.657316148597422,5.133830627468187
penn station/madison sq west-murray hill,8,10.083396512509477,9.03905221588416
penn station/madison sq west-murray hill,9,10.159211523881728,6.713470820535322
penn station/madison sq west-murray hill,10,6.2926459438968925,7.152259763053971
penn station/madison sq west-murray hill,11,5.003790750568612,5.572619569986836
penn station/madison sq west-murray hill,12,4.776345716451857,5.177709521720052
penn station/madison sq west-murray hill,13,4.169825625473845,5.089951733216323
penn station/madison sq west-murray hill,14,4.548900682335103,3.7735849056603774
penn station/madison sq west-murray hill,15,4.169825625473845,3.3347959631417288
penn station/madison sq west-murray hill,16,5.003790750568612,3.6419482229047824
penn station/madison sq west-murray hill,17,4.624715693707354,5.265467310223782
penn station/madison sq west-murray hill,18,3.9423805913570886,5.177709521720052
penn station/madison sq west-murray hill,19,4.473085670962851,4.300131636682756
penn station/madison sq west-murray hill,20,3.9423805913570886,4.782799473453269
penn station/madison sq west-murray hill,21,5.307050796057619,8.029837648091268
penn station/madison sq west-murray hill,22,4.548900682335103,5.265467310223782
penn station/madison sq west-murray hill,23,2.8809704321455647,2.8521281263712157
union sq-murray hill,0,0.3799392097264438,1.5194147439504784
union sq-murray hill,1,0.22796352583586624,1.2380416432189083
union sq-murray hill,2,0.0,0.9566685424873381
union sq-murray hill,3,0.0,0.3376477208778841
union sq-murray hill,4,0.07598784194528875,0.16882386043894204
union sq-murray hill,5,0.07598784194528875,0.11254924029262803
union sq-murray hill,6,0.5319148936170213,0.5627462014631401
union sq-murray hill,7,0.8358662613981762,1.4631401238041641
union sq-murray hill,8,2.5835866261398177,2.7574563871693867
union sq-murray hill,9,2.8875379939209727,3.0388294879009567
union sq-murray hill,10,3.2674772036474162,3.8829487900956665
union sq-murray hill,11,4.787234042553192,5.9088351153629715
union sq-murray hill,12,5.775075987841945,5.8525604952166566
union sq-murray hill,13,6.155015197568389,7.034327518289252
union sq-murray hill,14,7.142857142857142,6.809229037703996
union sq-murray hill,15,6.838905775075988,4.839617332583005
union sq-murray hill,16,7.674772036474165,7.371975239167136
union sq-murray hill,17,9.498480243161096,7.203151378728194
union sq-murray hill,18,8.51063829787234,9.229037703995498
union sq-murray hill,19,8.890577507598785,8.216094541361846
union sq-murray hill,20,9.574468085106384,7.259425998874508
union sq-murray hill,21,7.598784194528875,7.090602138435566
union sq-murray hill,22,4.5592705167173255,4.164321890827237
union sq-murray hill,23,2.127659574468085,2.9825548677546427
midtown center-lincoln square east,0,0.8365019011406843,0.5500550055005501
midtown center-lincoln square east,1,0.1520912547528517,0.33003300330033003
midtown center-lincoln square east,2,0.1520912547528517,0.22002200220022
midtown center-lincoln square east,3,0.0,0.055005500550055
midtown center-lincoln square east,4,0.07604562737642585,0.0
midtown center-lincoln square east,5,0.0,0.055005500550055
midtown center-lincoln square east,6,0.7604562737642585,0.055005500550055
midtown center-lincoln square east,7,1.064638783269962,0.5500550055005501
midtown center-lincoln square east,8,1.6730038022813687,1.2651265126512652
midtown center-lincoln square east,9,2.129277566539924,2.0902090209020905
midtown center-lincoln square east,10,3.041825095057034,3.4653465346534658
midtown center-lincoln square east,11,4.182509505703422,3.3553355335533555
midtown center-lincoln square east,12,4.866920152091255,4.9504950495049505
midtown center-lincoln square east,13,3.954372623574144,5.115511551155116
midtown center-lincoln square east,14,6.768060836501902,6.270627062706271
midtown center-lincoln square east,15,5.779467680608365,5.115511551155116
midtown center-lincoln square east,16,8.288973384030419,6.9306930693069315
midtown center-lincoln square east,17,12.015209125475284,12.32123212321232
midtown center-lincoln square east,18,13.307984790874524,15.566556655665567
midtown center-lincoln square east,19,11.02661596958175,11.716171617161717
midtown center-lincoln square east,20,8.136882129277566,7.04070407040704
midtown center-lincoln square east,21,7.300380228136882,7.2607260726072615
midtown center-lincoln square east,22,3.4220532319391634,4.180418041804181
midtown center-lincoln square east,23,1.064638783269962,1.54015401540154
midtown east-murray hill,0,0.6097560975609756,1.0852713178294573
midtown east-murray hill,1,0.22865853658536583,0.7235142118863048
midtown east-murray hill,2,0.1524390243902439,0.5684754521963824
midtown east-murray hill,3,0.0,0.10335917312661498
midtown east-murray hill,4,0.1524390243902439,0.20671834625322996
midtown east-murray hill,5,0.5335365853658537,0.6201550387596899
midtown east-murray hill,6,2.2865853658536586,1.9121447028423773
midtown east-murray hill,7,3.8871951219512195,3.7209302325581395
midtown east-murray hill,8,4.801829268292683,5.736434108527131
midtown east-murray hill,9,5.7926829268292686,5.271317829457364
midtown east-murray hill,10,5.487804878048781,5.219638242894057
midtown east-murray hill,11,5.640243902439025,5.943152454780361
midtown east-murray hill,12,7.545731707317073,5.788113695090439
midtown east-murray hill,13,5.0304878048780495,6.098191214470284
midtown east-murray hill,14,4.649390243902439,5.167958656330749
midtown east-murray hill,15,5.1067073170731705,4.8062015503875966
midtown east-murray hill,16,7.240853658536585,5.736434108527131
midtown east-murray hill,17,8.003048780487806,8.785529715762273
midtown east-murray hill,18,10.518292682926829,9.198966408268735
midtown east-murray hill,19,7.164634146341463,7.080103359173126
midtown east-murray hill,20,5.0304878048780495,6.821705426356589
midtown east-murray hill,21,4.573170731707317,5.012919896640827
midtown east-murray hill,22,4.039634146341464,2.842377260981912
midtown east-murray hill,23,1.524390243902439,1.550387596899225
upper east side north-east harlem south,0,0.23455824863174357,0.791974656810982
upper east side north-east harlem south,1,0.23455824863174357,0.5807814149947201
upper east side north-east harlem south,2,0.1563721657544957,0.21119324181626187
upper east side north-east harlem south,3,0.0,0.26399155227032733
upper east side north-east harlem south,4,0.07818608287724785,0.26399155227032733
